date,nav
13-10-2014,27.31770
10-10-2014,27.23120
09-10-2014,27.21940
08-10-2014,27.31580
07-10-2014,27.22820
01-10-2014,27.11860
30-09-2014,27.06040
29-09-2014,27.09850
26-09-2014,27.16480
25-09-2014,27.04580
24-09-2014,27.04560
23-09-2014,27.05730
22-09-2014,27.10030
19-09-2014,27.06690
18-09-2014,27.07070
17-09-2014,27.01550
16-09-2014,27.00790
15-09-2014,26.98730
12-09-2014,26.97450
11-09-2014,26.97640
10-09-2014,26.92370
09-09-2014,26.94580
08-09-2014,26.97660
05-09-2014,26.92900
04-09-2014,26.91770
03-09-2014,26.91160
02-09-2014,26.92500
01-09-2014,26.88520
28-08-2014,26.85590
27-08-2014,26.86410
26-08-2014,26.84800
25-08-2014,26.83930
22-08-2014,26.88800
21-08-2014,26.88020
20-08-2014,26.91770
19-08-2014,26.78300
14-08-2014,26.76820
13-08-2014,26.67910
12-08-2014,26.54680
11-08-2014,26.59130
08-08-2014,26.53180
07-08-2014,26.52800
06-08-2014,26.49530
05-08-2014,26.52070
04-08-2014,26.64380
01-08-2014,26.58980
31-07-2014,26.63360
30-07-2014,26.61510
28-07-2014,26.63830
25-07-2014,26.67910
24-07-2014,26.70920
23-07-2014,26.68320
22-07-2014,26.63090
21-07-2014,26.62190
18-07-2014,26.48230
17-07-2014,26.52740
16-07-2014,26.54270
15-07-2014,26.51920
14-07-2014,26.43630
11-07-2014,26.44160
10-07-2014,26.43800
09-07-2014,26.49410
08-07-2014,26.48750
07-07-2014,26.53270
04-07-2014,26.56870
03-07-2014,26.57510
02-07-2014,26.57060
30-06-2014,26.43570
27-06-2014,26.41350
26-06-2014,26.43330
25-06-2014,26.46400
24-06-2014,26.43840
23-06-2014,26.34490
20-06-2014,26.40620
19-06-2014,26.46090
18-06-2014,26.47890
17-06-2014,26.57810
16-06-2014,26.48630
13-06-2014,26.54540
12-06-2014,26.60120
11-06-2014,26.61610
10-06-2014,26.56560
09-06-2014,26.58700
06-06-2014,26.65050
05-06-2014,26.55330
04-06-2014,26.39240
03-06-2014,26.33820
02-06-2014,26.19170
30-05-2014,26.20230
29-05-2014,26.13720
28-05-2014,26.06600
27-05-2014,26.08520
26-05-2014,26.04880
23-05-2014,26.11640
22-05-2014,25.99180
21-05-2014,25.93980
20-05-2014,25.88250
19-05-2014,25.85180
16-05-2014,25.81830
15-05-2014,25.73510
13-05-2014,25.71330
12-05-2014,25.75920
09-05-2014,25.74460
08-05-2014,25.70100
07-05-2014,25.64730
06-05-2014,25.68380
05-05-2014,25.70980
02-05-2014,25.57170
30-04-2014,25.53230
29-04-2014,25.53250
28-04-2014,25.46420
25-04-2014,25.41920
23-04-2014,25.47280
22-04-2014,25.48920
21-04-2014,25.43470
17-04-2014,25.36470
16-04-2014,25.17360
15-04-2014,25.17790
11-04-2014,25.17330
10-04-2014,25.07040
09-04-2014,25.04740
07-04-2014,25.01940
04-04-2014,25.01390
03-04-2014,25.03970
02-04-2014,25.05720
28-03-2014,25.15210
27-03-2014,25.13990
26-03-2014,25.14610
25-03-2014,25.13140
24-03-2014,25.11250
21-03-2014,25.07160
20-03-2014,25.03380
19-03-2014,25.04910
18-03-2014,25.01830
14-03-2014,24.96860
13-03-2014,24.99450
12-03-2014,25.00380
11-03-2014,24.99390
10-03-2014,24.93510
07-03-2014,24.88090
06-03-2014,24.88710
05-03-2014,24.83710
04-03-2014,24.83410
03-03-2014,24.78680
28-02-2014,24.80400
26-02-2014,24.70670
25-02-2014,24.72660
24-02-2014,24.74930
21-02-2014,24.82170
20-02-2014,24.81620
18-02-2014,24.82240
17-02-2014,24.77660
14-02-2014,24.77300
13-02-2014,24.70670
12-02-2014,24.74560
11-02-2014,24.88890
10-02-2014,24.99310
07-02-2014,24.93530
06-02-2014,24.92810
05-02-2014,24.94130
04-02-2014,24.99080
03-02-2014,24.89010
31-01-2014,24.85500
30-01-2014,24.78260
29-01-2014,24.85370
28-01-2014,24.89580
27-01-2014,24.89690
24-01-2014,24.93750
23-01-2014,25.05800
22-01-2014,25.11460
21-01-2014,25.17350
20-01-2014,25.23670
17-01-2014,25.09030
16-01-2014,25.13890
15-01-2014,25.09490
13-01-2014,24.97240
10-01-2014,24.89300
09-01-2014,24.85900
08-01-2014,24.78610
07-01-2014,24.79770
06-01-2014,24.79770
03-01-2014,24.71660
02-01-2014,24.68600
01-01-2014,24.67280
31-12-2013,24.70450
30-12-2013,24.64990
27-12-2013,24.50740
26-12-2013,24.52730
24-12-2013,24.53510
23-12-2013,24.59110
20-12-2013,24.66740
19-12-2013,24.73590
18-12-2013,24.55810
17-12-2013,24.41610
16-12-2013,24.46330
13-12-2013,24.43770
12-12-2013,24.53920
11-12-2013,24.54930
10-12-2013,24.54090
09-12-2013,24.47590
06-12-2013,24.59570
05-12-2013,24.69640
04-12-2013,24.71500
03-12-2013,24.75280
02-12-2013,24.77260
29-11-2013,24.74260
28-11-2013,24.77090
27-11-2013,24.79800
26-11-2013,24.67900
25-11-2013,24.62830
22-11-2013,24.67140
21-11-2013,24.76450
20-11-2013,24.83880
19-11-2013,24.89020
18-11-2013,24.75810
14-11-2013,24.68920
13-11-2013,24.81360
12-11-2013,24.65630
11-11-2013,24.80290
08-11-2013,24.73600
07-11-2013,24.94400
06-11-2013,24.98440
05-11-2013,25.10760
01-11-2013,25.14710
31-10-2013,25.25700
30-10-2013,25.33310
29-10-2013,25.36320
28-10-2013,25.15300
25-10-2013,25.26120
24-10-2013,25.24790
23-10-2013,25.16630
22-10-2013,25.20220
21-10-2013,25.20090
18-10-2013,25.26980
17-10-2013,25.16830
15-10-2013,25.07700
14-10-2013,25.21580
11-10-2013,25.33660
10-10-2013,25.41960
09-10-2013,25.38660
08-10-2013,25.30870
07-10-2013,25.02610
04-10-2013,25.07030
03-10-2013,24.99680
01-10-2013,24.81460
30-09-2013,24.71400
27-09-2013,24.75260
26-09-2013,24.69000
25-09-2013,24.60820
24-09-2013,24.64820
23-09-2013,24.71430
20-09-2013,25.00690
19-09-2013,25.43650
18-09-2013,25.03260
17-09-2013,24.88160
16-09-2013,24.88970
13-09-2013,24.82510
12-09-2013,24.79250
11-09-2013,24.86620
10-09-2013,24.84270
06-09-2013,24.71990
05-09-2013,24.95190
04-09-2013,24.88530
03-09-2013,24.70040
02-09-2013,24.84610
30-08-2013,24.58580
29-08-2013,24.46700
28-08-2013,24.25360
27-08-2013,24.48760
26-08-2013,24.93400
23-08-2013,24.99880
22-08-2013,25.03790
21-08-2013,24.80880
20-08-2013,24.10630
19-08-2013,23.75320
16-08-2013,24.13100
14-08-2013,24.41120
13-08-2013,24.50610
12-08-2013,24.72510
08-08-2013,24.94760
07-08-2013,24.86930
06-08-2013,24.86720
05-08-2013,24.90600
02-08-2013,24.77240
01-08-2013,24.88580
31-07-2013,24.70980
30-07-2013,24.65950
29-07-2013,24.79260
26-07-2013,24.76330
25-07-2013,24.71820
24-07-2013,24.59830
23-07-2013,24.86310
22-07-2013,24.96810
19-07-2013,25.14380
18-07-2013,25.09190
17-07-2013,25.01280
16-07-2013,24.97660
15-07-2013,25.49560
12-07-2013,25.50970
11-07-2013,25.57450
10-07-2013,25.47680
09-07-2013,25.45790
08-07-2013,25.44330
05-07-2013,25.43630
04-07-2013,25.44360
03-07-2013,25.37240
02-07-2013,25.42220
28-06-2013,25.41490
27-06-2013,25.30290
26-06-2013,25.27760
25-06-2013,25.36420
24-06-2013,25.36740
21-06-2013,25.45930
20-06-2013,25.44640
19-06-2013,25.56500
18-06-2013,25.56250
17-06-2013,25.58180
14-06-2013,25.49650
13-06-2013,25.47390
12-06-2013,25.51190
11-06-2013,25.50700
10-06-2013,25.58460
07-06-2013,25.68700
06-06-2013,25.73950
05-06-2013,25.75130
04-06-2013,25.78760
03-06-2013,25.67510
31-05-2013,25.67000
30-05-2013,25.71910
29-05-2013,25.77480
28-05-2013,25.83170
27-05-2013,25.84700
24-05-2013,25.81770
23-05-2013,25.76160
22-05-2013,25.77160
21-05-2013,25.78630
20-05-2013,25.79860
17-05-2013,25.69020
16-05-2013,25.69400
15-05-2013,25.59560
14-05-2013,25.55510
13-05-2013,25.38730
10-05-2013,25.36940
09-05-2013,25.30810
08-05-2013,25.11040
07-05-2013,24.96920
06-05-2013,24.92190
03-05-2013,24.91830
02-05-2013,24.98350
30-04-2013,24.95180
29-04-2013,24.92240
26-04-2013,24.93360
25-04-2013,24.88640
23-04-2013,24.93010
22-04-2013,24.87550
18-04-2013,24.80960
17-04-2013,24.75130
16-04-2013,24.69260
15-04-2013,24.66200
12-04-2013,24.62880
10-04-2013,24.60220
09-04-2013,24.61410
08-04-2013,24.55920
05-04-2013,24.48230
04-04-2013,24.42080
03-04-2013,24.40270
02-04-2013,24.33710
28-03-2013,24.35110
26-03-2013,24.32580
25-03-2013,24.36470
22-03-2013,24.32900
21-03-2013,24.34500
20-03-2013,24.34580
19-03-2013,24.37390
18-03-2013,24.40210
15-03-2013,24.41210
14-03-2013,24.40620
13-03-2013,24.36050
12-03-2013,24.38020
11-03-2013,24.44100
08-03-2013,24.43830
07-03-2013,24.40450
06-03-2013,24.40150
05-03-2013,24.37080
04-03-2013,24.34530
01-03-2013,24.30000
28-02-2013,24.33680
27-02-2013,24.44950
26-02-2013,24.43570
25-02-2013,24.46290
22-02-2013,24.45130
21-02-2013,24.43430
20-02-2013,24.44530
18-02-2013,24.39860
15-02-2013,24.37800
14-02-2013,24.39050
13-02-2013,24.34530
12-02-2013,24.29660
11-02-2013,24.31330
08-02-2013,24.31630
07-02-2013,24.26500
06-02-2013,24.21600
05-02-2013,24.19220
04-02-2013,24.15840
01-02-2013,24.19080
31-01-2013,24.17660
30-01-2013,24.19010
29-01-2013,24.21960
28-01-2013,24.22340
24-01-2013,24.17570
23-01-2013,24.20610
22-01-2013,24.23250
21-01-2013,24.22400
18-01-2013,24.22110
17-01-2013,24.23230
16-01-2013,24.18690
15-01-2013,24.27840
14-01-2013,24.34120
11-01-2013,24.18010
10-01-2013,24.14610
09-01-2013,24.10150
08-01-2013,24.06860
07-01-2013,24.05500
04-01-2013,23.96520
03-01-2013,23.90940
